sp|A4FVP2|TPS03_ARATH,XP_030497293.2,28.505,428,262,10,77,473,116,530,9.84e-40,153,48.36
sp|A4FVP2|TPS03_ARATH,XP_060970216.1,28.505,428,262,10,77,473,275,689,1.43e-39,154,48.36
sp|A4FVP2|TPS03_ARATH,XP_060970215.1,28.505,428,262,10,77,473,276,690,1.52e-39,154,48.36
sp|A4FVP2|TPS03_ARATH,XP_060970213.1,28.505,428,262,10,77,473,275,689,1.77e-39,154,48.36
sp|A4FVP2|TPS03_ARATH,XP_060970207.1,28.505,428,262,10,77,473,276,690,1.78e-39,154,48.36
sp|A4FVP2|TPS03_ARATH,XP_060974346.1,27.551,294,202,6,278,563,63,353,1.27e-33,131,51.02
sp|A4FVP2|TPS03_ARATH,XP_060973797.1,33.462,260,152,7,24,268,18,271,1.57e-33,129,56.15
sp|A4FVP2|TPS03_ARATH,XP_060973798.1,33.205,259,152,7,24,267,18,270,6.05e-33,127,55.98
sp|A4FVP2|TPS03_ARATH,XP_060973799.1,38.462,208,115,4,77,277,39,240,3.59e-32,124,57.69
sp|A4FVP2|TPS03_ARATH,XP_060973800.1,38.889,198,108,4,77,267,39,230,2.47e-31,122,58.59
sp|A4FVP2|TPS03_ARATH,XP_030480576.2,27.097,465,290,17,75,502,264,716,4.82e-31,128,48.60
sp|P0DI76|CIN1_ARATH,XP_060963578.1,44.706,595,290,10,31,594,35,621,1.27e-167,491,62.69
sp|P0DI76|CIN1_ARATH,XP_060963577.1,44.444,594,293,10,31,594,35,621,1.52e-167,491,62.29
sp|P0DI76|CIN1_ARATH,XP_060963576.1,45.250,579,282,9,46,594,64,637,1.45e-166,489,62.35
sp|P0DI76|CIN1_ARATH,XP_060971213.1,43.271,587,318,8,14,594,40,617,3.65e-164,482,62.52
sp|P0DI76|CIN1_ARATH,XP_030500449.2,45.470,585,275,12,45,594,56,631,4.43e-162,477,61.88
sp|P0DI76|CIN1_ARATH,XP_060963579.1,46.314,529,255,6,92,594,7,532,1.39e-159,467,64.08
sp|P0DI76|CIN1_ARATH,XP_060971210.1,43.328,577,300,9,30,592,58,621,2.34e-159,470,61.35
sp|P0DI76|CIN1_ARATH,XP_060971233.1,44.291,578,291,12,38,592,62,631,2.77e-158,468,63.15
sp|P0DI76|CIN1_ARATH,XP_060971207.1,44.248,565,288,7,45,592,77,631,4.39e-158,467,61.95
sp|P0DI76|CIN1_ARATH,XP_030500626.2,44.118,578,292,12,38,592,67,636,8.22e-158,466,62.98
sp|P0DI76|CIN1_ARATH,XP_060971208.1,44.425,565,288,10,47,592,75,632,1.74e-157,466,63.36
sp|P0DI76|CIN1_ARATH,XP_030507932.2,42.295,584,304,14,32,594,2,573,1.65e-156,461,62.33
sp|P0DI76|CIN1_ARATH,XP_030500419.2,43.333,570,291,11,45,593,55,613,5.81e-156,461,63.51
sp|P0DI76|CIN1_ARATH,XP_060971221.1,41.935,589,308,10,30,593,54,633,1.04e-155,461,61.80
sp|P0DI76|CIN1_ARATH,XP_030485349.2,42.361,576,305,12,35,594,7,571,4.68e-155,457,62.67
sp|P0DI76|CIN1_ARATH,NP_001384867.1,43.540,565,303,11,38,594,67,623,4.75e-155,459,63.72
sp|P0DI76|CIN1_ARATH,XP_060971222.1,42.373,590,306,10,30,594,54,634,4.07e-154,457,61.53
sp|P0DI76|CIN1_ARATH,XP_030485348.2,42.288,577,305,13,35,594,7,572,2.90e-153,452,62.56
sp|P0DI76|CIN1_ARATH,XP_030508375.2,40.853,563,309,10,45,594,21,572,5.03e-153,452,63.41
sp|P0DI76|CIN1_ARATH,XP_060960134.1,40.853,563,307,10,47,594,23,574,1.20e-152,451,63.06
sp|P0DI76|CIN1_ARATH,XP_030501299.2,42.105,570,292,11,45,594,66,617,5.56e-152,451,62.63
sp|P0DI76|CIN1_ARATH,XP_060971212.1,42.078,587,300,12,37,594,71,646,1.41e-151,451,60.48
sp|P0DI76|CIN1_ARATH,XP_060960129.1,40.569,562,309,10,47,594,24,574,2.53e-151,447,62.63
sp|P0DI76|CIN1_ARATH,XP_060960133.1,40.587,579,320,10,29,594,4,571,1.15e-150,446,61.66
sp|P0DI76|CIN1_ARATH,XP_060971228.1,44.790,547,270,12,72,594,2,540,1.17e-150,445,63.44
sp|P0DI76|CIN1_ARATH,XP_030501298.2,41.468,586,308,11,29,594,49,619,6.38e-150,446,61.43
sp|P0DI76|CIN1_ARATH,XP_060963575.1,42.685,581,278,9,46,594,99,656,9.00e-150,446,58.69
sp|P0DI76|CIN1_ARATH,XP_030491261.2,35.777,573,323,12,47,592,31,585,9.38e-118,362,56.54
sp|P0DI76|CIN1_ARATH,XP_030484762.2,35.614,570,334,12,47,600,48,600,1.12e-115,357,56.32
sp|P0DI76|CIN1_ARATH,XP_030491077.2,33.097,565,338,13,47,594,27,568,7.20e-97,307,54.87
sp|P0DI76|CIN1_ARATH,XP_060957930.1,33.824,544,311,10,65,591,75,586,1.08e-96,307,52.57
sp|P0DI76|CIN1_ARATH,XP_060971177.1,46.875,352,159,7,46,376,14,358,3.50e-96,300,63.92
sp|P0DI76|CIN1_ARATH,XP_060971234.1,44.529,393,193,9,38,409,62,450,3.27e-95,302,61.58
sp|P0DI76|CIN1_ARATH,XP_060971234.1,40.816,98,54,2,495,592,452,545,2.15e-17,85.9,65.31
sp|P0DI76|CIN1_ARATH,XP_060971198.1,41.889,413,202,9,45,442,66,455,5.65e-95,301,61.50
sp|P0DI76|CIN1_ARATH,XP_060971198.1,39.000,100,54,2,495,594,435,527,4.54e-16,81.6,59.00
sp|P0DI76|CIN1_ARATH,XP_060971209.1,44.737,380,190,7,47,409,75,451,5.26e-94,299,61.84
sp|P0DI76|CIN1_ARATH,XP_060971209.1,40.816,98,54,2,495,592,453,546,1.84e-17,85.9,65.31
sp|P0DI76|CIN1_ARATH,XP_060973591.1,32.977,561,339,13,45,594,16,550,6.92e-93,296,54.72
sp|P0DI76|CIN1_ARATH,XP_060973594.1,32.155,566,353,11,47,594,32,584,2.22e-91,293,53.00
sp|P0DI76|CIN1_ARATH,XP_060973590.1,33.094,556,344,12,45,593,17,551,2.68e-91,292,55.22
sp|P0DI76|CIN1_ARATH,XP_030478491.2,33.672,591,345,17,25,596,2,564,1.78e-90,290,54.15
sp|P0DI76|CIN1_ARATH,XP_030510914.1,33.805,565,351,14,36,593,8,556,8.03e-90,288,54.16
sp|P0DI76|CIN1_ARATH,XP_030509726.2,33.391,578,352,15,33,593,6,567,1.53e-89,288,53.81
sp|P0DI76|CIN1_ARATH,XP_030478816.2,31.777,557,352,12,45,594,17,552,1.37e-87,282,54.22
sp|P0DI76|CIN1_ARATH,XP_060971229.1,46.132,349,164,8,81,409,13,357,4.19e-87,278,62.46
sp|P0DI76|CIN1_ARATH,XP_060971229.1,40.000,100,56,2,495,594,359,454,1.80e-17,85.5,65.00
sp|P0DI76|CIN1_ARATH,XP_060973589.1,31.607,560,349,13,45,594,28,563,4.13e-85,276,53.21
sp|P0DI76|CIN1_ARATH,XP_060973593.1,32.206,562,343,15,45,594,17,552,1.09e-84,275,54.80
sp|P0DI76|CIN1_ARATH,XP_060973825.1,31.966,585,344,18,36,592,36,594,2.00e-81,267,52.48
sp|P0DI76|CIN1_ARATH,XP_030478484.2,33.138,513,303,14,97,592,93,582,2.41e-80,264,53.41
sp|P0DI76|CIN1_ARATH,XP_030478492.2,30.769,559,349,15,52,591,18,557,3.70e-75,249,52.24
sp|P0DI76|CIN1_ARATH,XP_060957929.1,35.946,370,215,7,47,408,48,403,1.36e-72,238,57.03
sp|P0DI76|CIN1_ARATH,XP_060971030.1,31.148,488,316,7,98,575,65,542,5.03e-72,241,51.43
sp|P0DI76|CIN1_ARATH,XP_030491253.2,29.651,516,330,11,90,586,46,547,3.14e-71,239,51.94
sp|P0DI76|CIN1_ARATH,XP_060960956.1,42.913,254,141,2,341,594,1,250,1.12e-70,228,63.78
sp|P0DI76|CIN1_ARATH,XP_060974298.1,31.981,419,270,8,181,594,31,439,3.15e-66,223,54.65
sp|P0DI76|CIN1_ARATH,XP_060960958.1,38.321,274,147,8,47,305,24,290,2.52e-55,189,61.31
sp|P0DI76|CIN1_ARATH,XP_060974346.1,32.515,326,202,9,279,593,35,353,3.78e-42,155,52.45
sp|P0DI76|CIN1_ARATH,XP_060971032.1,30.982,326,197,7,98,413,65,372,1.21e-39,151,50.61
sp|P0DI76|CIN1_ARATH,XP_030497293.2,24.532,534,337,17,99,592,116,623,1.55e-33,135,45.13
sp|P0DI76|CIN1_ARATH,XP_060970213.1,24.532,534,337,17,99,592,275,782,1.97e-33,136,45.13
sp|P0DI76|CIN1_ARATH,XP_060970216.1,24.532,534,337,17,99,592,275,782,2.07e-33,136,45.13
sp|P0DI76|CIN1_ARATH,XP_060970215.1,24.532,534,337,17,99,592,276,783,2.28e-33,136,45.13
sp|P0DI76|CIN1_ARATH,XP_060970207.1,24.532,534,337,17,99,592,276,783,2.28e-33,136,45.13
sp|P0DI76|CIN1_ARATH,XP_060973800.1,38.571,210,106,7,99,298,39,235,9.98e-30,117,58.10
sp|P0DI76|CIN1_ARATH,XP_060973798.1,38.571,210,106,7,99,298,79,275,2.87e-29,117,58.10
sp|P0DI76|CIN1_ARATH,XP_060973799.1,38.095,210,108,7,99,298,39,236,1.01e-28,114,57.62
sp|P0DI76|CIN1_ARATH,XP_060973797.1,38.095,210,108,7,99,298,79,276,2.72e-28,114,57.62
sp|P0DI76|CIN1_ARATH,XP_060957707.1,25.000,476,298,16,97,528,265,725,5.73e-25,110,45.38
sp|P0DI77|CIN2_ARATH,XP_060963578.1,44.706,595,290,10,31,594,35,621,1.27e-167,491,62.69
sp|P0DI77|CIN2_ARATH,XP_060963577.1,44.444,594,293,10,31,594,35,621,1.52e-167,491,62.29
sp|P0DI77|CIN2_ARATH,XP_060963576.1,45.250,579,282,9,46,594,64,637,1.45e-166,489,62.35
sp|P0DI77|CIN2_ARATH,XP_060971213.1,43.271,587,318,8,14,594,40,617,3.65e-164,482,62.52
sp|P0DI77|CIN2_ARATH,XP_030500449.2,45.470,585,275,12,45,594,56,631,4.43e-162,477,61.88
sp|P0DI77|CIN2_ARATH,XP_060963579.1,46.314,529,255,6,92,594,7,532,1.39e-159,467,64.08
sp|P0DI77|CIN2_ARATH,XP_060971210.1,43.328,577,300,9,30,592,58,621,2.34e-159,470,61.35
sp|P0DI77|CIN2_ARATH,XP_060971233.1,44.291,578,291,12,38,592,62,631,2.77e-158,468,63.15
sp|P0DI77|CIN2_ARATH,XP_060971207.1,44.248,565,288,7,45,592,77,631,4.39e-158,467,61.95
sp|P0DI77|CIN2_ARATH,XP_030500626.2,44.118,578,292,12,38,592,67,636,8.22e-158,466,62.98
sp|P0DI77|CIN2_ARATH,XP_060971208.1,44.425,565,288,10,47,592,75,632,1.74e-157,466,63.36
sp|P0DI77|CIN2_ARATH,XP_030507932.2,42.295,584,304,14,32,594,2,573,1.65e-156,461,62.33
sp|P0DI77|CIN2_ARATH,XP_030500419.2,43.333,570,291,11,45,593,55,613,5.81e-156,461,63.51
sp|P0DI77|CIN2_ARATH,XP_060971221.1,41.935,589,308,10,30,593,54,633,1.04e-155,461,61.80
sp|P0DI77|CIN2_ARATH,XP_030485349.2,42.361,576,305,12,35,594,7,571,4.68e-155,457,62.67
sp|P0DI77|CIN2_ARATH,NP_001384867.1,43.540,565,303,11,38,594,67,623,4.75e-155,459,63.72
sp|P0DI77|CIN2_ARATH,XP_060971222.1,42.373,590,306,10,30,594,54,634,4.07e-154,457,61.53
sp|P0DI77|CIN2_ARATH,XP_030485348.2,42.288,577,305,13,35,594,7,572,2.90e-153,452,62.56
sp|P0DI77|CIN2_ARATH,XP_030508375.2,40.853,563,309,10,45,594,21,572,5.03e-153,452,63.41
sp|P0DI77|CIN2_ARATH,XP_060960134.1,40.853,563,307,10,47,594,23,574,1.20e-152,451,63.06
sp|P0DI77|CIN2_ARATH,XP_030501299.2,42.105,570,292,11,45,594,66,617,5.56e-152,451,62.63
sp|P0DI77|CIN2_ARATH,XP_060971212.1,42.078,587,300,12,37,594,71,646,1.41e-151,451,60.48
sp|P0DI77|CIN2_ARATH,XP_060960129.1,40.569,562,309,10,47,594,24,574,2.53e-151,447,62.63
sp|P0DI77|CIN2_ARATH,XP_060960133.1,40.587,579,320,10,29,594,4,571,1.15e-150,446,61.66
sp|P0DI77|CIN2_ARATH,XP_060971228.1,44.790,547,270,12,72,594,2,540,1.17e-150,445,63.44
sp|P0DI77|CIN2_ARATH,XP_030501298.2,41.468,586,308,11,29,594,49,619,6.38e-150,446,61.43
sp|P0DI77|CIN2_ARATH,XP_060963575.1,42.685,581,278,9,46,594,99,656,9.00e-150,446,58.69
sp|P0DI77|CIN2_ARATH,XP_030491261.2,35.777,573,323,12,47,592,31,585,9.38e-118,362,56.54
sp|P0DI77|CIN2_ARATH,XP_030484762.2,35.614,570,334,12,47,600,48,600,1.12e-115,357,56.32
sp|P0DI77|CIN2_ARATH,XP_030491077.2,33.097,565,338,13,47,594,27,568,7.20e-97,307,54.87
sp|P0DI77|CIN2_ARATH,XP_060957930.1,33.824,544,311,10,65,591,75,586,1.08e-96,307,52.57
sp|P0DI77|CIN2_ARATH,XP_060971177.1,46.875,352,159,7,46,376,14,358,3.50e-96,300,63.92
sp|P0DI77|CIN2_ARATH,XP_060971234.1,44.529,393,193,9,38,409,62,450,3.27e-95,302,61.58
sp|P0DI77|CIN2_ARATH,XP_060971234.1,40.816,98,54,2,495,592,452,545,2.15e-17,85.9,65.31
sp|P0DI77|CIN2_ARATH,XP_060971198.1,41.889,413,202,9,45,442,66,455,5.65e-95,301,61.50
sp|P0DI77|CIN2_ARATH,XP_060971198.1,39.000,100,54,2,495,594,435,527,4.54e-16,81.6,59.00
sp|P0DI77|CIN2_ARATH,XP_060971209.1,44.737,380,190,7,47,409,75,451,5.26e-94,299,61.84
sp|P0DI77|CIN2_ARATH,XP_060971209.1,40.816,98,54,2,495,592,453,546,1.84e-17,85.9,65.31
sp|P0DI77|CIN2_ARATH,XP_060973591.1,32.977,561,339,13,45,594,16,550,6.92e-93,296,54.72
sp|P0DI77|CIN2_ARATH,XP_060973594.1,32.155,566,353,11,47,594,32,584,2.22e-91,293,53.00
sp|P0DI77|CIN2_ARATH,XP_060973590.1,33.094,556,344,12,45,593,17,551,2.68e-91,292,55.22
sp|P0DI77|CIN2_ARATH,XP_030478491.2,33.672,591,345,17,25,596,2,564,1.78e-90,290,54.15
sp|P0DI77|CIN2_ARATH,XP_030510914.1,33.805,565,351,14,36,593,8,556,8.03e-90,288,54.16
sp|P0DI77|CIN2_ARATH,XP_030509726.2,33.391,578,352,15,33,593,6,567,1.53e-89,288,53.81
sp|P0DI77|CIN2_ARATH,XP_030478816.2,31.777,557,352,12,45,594,17,552,1.37e-87,282,54.22
sp|P0DI77|CIN2_ARATH,XP_060971229.1,46.132,349,164,8,81,409,13,357,4.19e-87,278,62.46
sp|P0DI77|CIN2_ARATH,XP_060971229.1,40.000,100,56,2,495,594,359,454,1.80e-17,85.5,65.00
sp|P0DI77|CIN2_ARATH,XP_060973589.1,31.607,560,349,13,45,594,28,563,4.13e-85,276,53.21
sp|P0DI77|CIN2_ARATH,XP_060973593.1,32.206,562,343,15,45,594,17,552,1.09e-84,275,54.80
sp|P0DI77|CIN2_ARATH,XP_060973825.1,31.966,585,344,18,36,592,36,594,2.00e-81,267,52.48
sp|P0DI77|CIN2_ARATH,XP_030478484.2,33.138,513,303,14,97,592,93,582,2.41e-80,264,53.41
sp|P0DI77|CIN2_ARATH,XP_030478492.2,30.769,559,349,15,52,591,18,557,3.70e-75,249,52.24
sp|P0DI77|CIN2_ARATH,XP_060957929.1,35.946,370,215,7,47,408,48,403,1.36e-72,238,57.03
sp|P0DI77|CIN2_ARATH,XP_060971030.1,31.148,488,316,7,98,575,65,542,5.03e-72,241,51.43
sp|P0DI77|CIN2_ARATH,XP_030491253.2,29.651,516,330,11,90,586,46,547,3.14e-71,239,51.94
sp|P0DI77|CIN2_ARATH,XP_060960956.1,42.913,254,141,2,341,594,1,250,1.12e-70,228,63.78
sp|P0DI77|CIN2_ARATH,XP_060974298.1,31.981,419,270,8,181,594,31,439,3.15e-66,223,54.65
sp|P0DI77|CIN2_ARATH,XP_060960958.1,38.321,274,147,8,47,305,24,290,2.52e-55,189,61.31
sp|P0DI77|CIN2_ARATH,XP_060974346.1,32.515,326,202,9,279,593,35,353,3.78e-42,155,52.45
sp|P0DI77|CIN2_ARATH,XP_060971032.1,30.982,326,197,7,98,413,65,372,1.21e-39,151,50.61
sp|P0DI77|CIN2_ARATH,XP_030497293.2,24.532,534,337,17,99,592,116,623,1.55e-33,135,45.13
sp|P0DI77|CIN2_ARATH,XP_060970213.1,24.532,534,337,17,99,592,275,782,1.97e-33,136,45.13
sp|P0DI77|CIN2_ARATH,XP_060970216.1,24.532,534,337,17,99,592,275,782,2.07e-33,136,45.13
sp|P0DI77|CIN2_ARATH,XP_060970215.1,24.532,534,337,17,99,592,276,783,2.28e-33,136,45.13
sp|P0DI77|CIN2_ARATH,XP_060970207.1,24.532,534,337,17,99,592,276,783,2.28e-33,136,45.13
sp|P0DI77|CIN2_ARATH,XP_060973800.1,38.571,210,106,7,99,298,39,235,9.98e-30,117,58.10
sp|P0DI77|CIN2_ARATH,XP_060973798.1,38.571,210,106,7,99,298,79,275,2.87e-29,117,58.10
sp|P0DI77|CIN2_ARATH,XP_060973799.1,38.095,210,108,7,99,298,39,236,1.01e-28,114,57.62
sp|P0DI77|CIN2_ARATH,XP_060973797.1,38.095,210,108,7,99,298,79,276,2.72e-28,114,57.62
sp|P0DI77|CIN2_ARATH,XP_060957707.1,25.000,476,298,16,97,528,265,725,5.73e-25,110,45.38
sp|Q38802|KSA_ARATH,XP_030486833.2,54.000,800,333,13,26,802,79,866,0.0,834,70.00
sp|Q38802|KSA_ARATH,XP_060962863.1,56.463,735,292,10,89,802,108,835,0.0,830,72.79
sp|Q38802|KSA_ARATH,XP_060970216.1,32.295,610,377,14,83,681,23,607,1.65e-91,305,52.95
sp|Q38802|KSA_ARATH,XP_060970215.1,32.242,611,377,14,83,681,23,608,2.05e-91,304,52.86
sp|Q38802|KSA_ARATH,XP_060970213.1,32.295,610,377,14,83,681,23,607,3.19e-91,304,52.95
sp|Q38802|KSA_ARATH,XP_060970207.1,32.242,611,377,14,83,681,23,608,4.62e-91,304,52.86
sp|Q38802|KSA_ARATH,XP_030497293.2,30.277,469,302,9,217,681,1,448,6.80e-58,209,51.17
sp|Q38802|KSA_ARATH,XP_030480576.2,29.570,558,326,23,96,605,3,541,4.30e-50,189,49.10
sp|Q38802|KSA_ARATH,XP_060957707.1,29.616,547,316,22,117,616,37,561,1.05e-49,188,49.18
sp|Q38802|KSA_ARATH,XP_060957708.1,30.720,472,264,19,117,546,37,487,3.89e-46,177,49.36
sp|Q38802|KSA_ARATH,XP_030479008.2,29.941,511,318,18,117,599,39,537,1.91e-39,157,47.36
sp|Q38802|KSA_ARATH,XP_030479010.2,29.301,529,332,19,117,616,39,554,2.04e-38,153,46.69
sp|Q38802|KSA_ARATH,XP_060957930.1,28.818,347,200,11,334,678,112,413,4.58e-23,104,44.38
sp|Q38802|KSA_ARATH,XP_060973589.1,30.038,263,145,8,334,591,82,310,9.19e-23,103,47.91
sp|Q38802|KSA_ARATH,XP_030478816.2,29.412,272,151,9,334,599,71,307,3.31e-22,101,47.43
sp|Q38802|KSA_ARATH,XP_030509726.2,29.123,285,166,9,334,612,77,331,6.60e-21,97.8,47.02
sp|Q38802|KSA_ARATH,XP_060971032.1,28.014,282,167,9,325,599,62,314,5.57e-20,94.0,46.45
sp|Q38802|KSA_ARATH,XP_060971030.1,28.014,282,167,9,325,599,62,314,9.35e-20,94.0,46.45
sp|Q38802|KSA_ARATH,XP_060973825.1,28.417,278,159,9,334,600,104,352,1.36e-19,93.6,48.92
sp|Q38802|KSA_ARATH,XP_030478491.2,27.969,261,149,7,334,587,77,305,2.32e-18,89.7,46.74
sp|Q38802|KSA_ARATH,XP_060963579.1,24.377,361,221,11,334,678,17,341,2.18e-14,77.0,41.00
sp|Q38802|KSA_ARATH,XP_060963578.1,26.429,280,170,8,334,599,106,363,2.65e-14,77.0,43.57
sp|Q3EDG5|TPST_ARATH,XP_030504648.2,57.500,520,178,11,3,500,1,499,0.0,568,71.92
sp|Q4KSH9|BARS_ARATH,XP_030478491.2,35.949,548,335,9,17,557,24,562,1.32e-104,325,56.20
sp|Q4KSH9|BARS_ARATH,XP_030510914.1,34.011,541,349,5,16,555,22,555,5.07e-104,324,56.19
sp|Q4KSH9|BARS_ARATH,XP_060973591.1,36.531,542,328,8,16,555,21,548,7.21e-104,323,55.72
sp|Q4KSH9|BARS_ARATH,XP_060973594.1,34.955,555,339,8,16,555,35,582,7.95e-101,316,55.50
